Province,Date,total_vaccines_distributed,total_boosters_1,total_vaccinated,total_vaccinations
NB,2021-09-25,1306015,0,547486,1155893
NB,2021-09-26,1306015,0,551555,1164285
NB,2021-09-27,1306015,0,552075,1165663
NB,2021-09-28,1306015,0,553759,1169428
NB,2021-09-29,1306015,0,555636,1173265
NB,2021-09-30,1306015,0,557015,1176114
NB,2021-10-01,1306015,0,558491,1179181
NB,2021-10-02,1306015,0,558491,1179181
NB,2021-10-03,1306015,0,560527,1183436
NB,2021-10-04,1306015,0,560991,1184370
NB,2021-10-05,1306015,0,562100,1186719
NB,2021-10-06,1306015,0,563184,1188908
NB,2021-10-07,1306015,0,564340,1191782
NB,2021-10-08,1306015,0,565024,1193408
NB,2021-10-09,1306015,0,565024,1193408
NB,2021-10-10,1306015,0,565024,1193408
NB,2021-10-11,1306015,0,567355,1198883
NB,2021-10-12,1306015,0,567854,1199971
NB,2021-10-13,1306015,0,568422,1201284
NB,2021-10-14,1306015,0,569394,1203178
NB,2021-10-15,1306015,0,571566,1206744
NB,2021-10-16,1306015,0,571566,1206744
NB,2021-10-17,1306015,0,573769,1210754
NB,2021-10-18,1306015,0,574189,1211475
NB,2021-10-19,1306015,0,575429,1213793
NB,2021-10-20,1306015,0,576915,1216001
NB,2021-10-21,1315385,0,578526,1218327
NB,2021-10-22,1315385,0,580294,1220804
NB,2021-10-23,1315385,0,580294,1220804
NB,2021-10-24,1315385,0,582892,1224439
NB,2021-10-25,1315385,0,584110,1226077
NB,2021-10-26,1315385,0,584896,1227044
NB,2021-10-27,1315385,0,586636,1229346
NB,2021-10-28,1315385,0,588142,1231517
NB,2021-10-29,1315385,0,588142,1231517
NB,2021-10-30,1315385,0,588142,1231517
NB,2021-10-31,1315385,0,591709,1236332
NB,2021-11-01,1315385,0,592221,1236982
NB,2021-11-02,1315385,0,593121,1238273
NB,2021-11-03,1315385,0,593837,1239306
NB,2021-11-04,1315385,0,594599,1240401
NB,2021-11-05,1315385,0,596024,1242174
NB,2021-11-06,1315385,0,596024,1242174
NB,2021-11-07,1315385,0,597994,1244664
NB,2021-11-08,1315385,0,598424,1245193
NB,2021-11-09,1315385,0,599176,1246187
NB,2021-11-10,1315385,0,599893,1247231
NB,2021-11-11,1315385,0,601009,1248811
NB,2021-11-12,1315385,0,601019,1248824
NL,2020-01-25,0,0,0,0
NL,2020-01-26,0,0,0,0
NL,2020-01-27,0,0,0,0
NL,2020-01-28,0,0,0,0
NL,2020-01-29,0,0,0,0
NL,2020-01-30,0,0,0,0
NL,2020-01-31,0,0,0,0
NL,2020-02-01,0,0,0,0
NL,2020-02-02,0,0,0,0
NL,2020-02-03,0,0,0,0
NL,2020-02-04,0,0,0,0
NL,2020-02-05,0,0,0,0
NL,2020-02-06,0,0,0,0
NL,2020-02-07,0,0,0,0
NL,2020-02-08,0,0,0,0
NL,2020-02-09,0,0,0,0
NL,2020-02-10,0,0,0,0
NL,2020-02-11,0,0,0,0
NL,2020-02-12,0,0,0,0
NL,2020-02-13,0,0,0,0
NL,2020-02-14,0,0,0,0
NL,2020-02-15,0,0,0,0
NL,2020-02-16,0,0,0,0
NL,2020-02-17,0,0,0,0
NL,2020-02-18,0,0,0,0
NL,2020-02-19,0,0,0,0
NL,2020-02-20,0,0,0,0
NL,2020-02-21,0,0,0,0
NL,2020-02-22,0,0,0,0
NL,2020-02-23,0,0,0,0
NL,2020-02-24,0,0,0,0
NL,2020-02-25,0,0,0,0
NL,2020-02-26,0,0,0,0
NL,2020-02-27,0,0,0,0
NL,2020-02-28,0,0,0,0
NL,2020-02-29,0,0,0,0
NL,2020-03-01,0,0,0,0
NL,2020-03-02,0,0,0,0
NL,2020-03-03,0,0,0,0
NL,2020-03-04,0,0,0,0
NL,2020-03-05,0,0,0,0
NL,2020-03-06,0,0,0,0
NL,2020-03-07,0,0,0,0
NL,2020-03-08,0,0,0,0
NL,2020-03-09,0,0,0,0
NL,2020-03-10,0,0,0,0
NL,2020-03-11,0,0,0,0
NL,2020-03-12,0,0,0,0
NL,2020-03-13,0,0,0,0
NL,2020-03-14,0,0,0,0
NL,2020-03-15,0,0,0,0
NL,2020-03-16,0,0,0,0
NL,2020-03-17,0,0,0,0
NL,2020-03-18,0,0,0,0
NL,2020-03-19,0,0,0,0
NL,2020-03-20,0,0,0,0
NL,2020-03-21,0,0,0,0
NL,2020-03-22,0,0,0,0
NL,2020-03-23,0,0,0,0
NL,2020-03-24,0,0,0,0
NL,2020-03-25,0,0,0,0
NL,2020-03-26,0,0,0,0
NL,2020-03-27,0,0,0,0
NL,2020-03-28,0,0,0,0
NL,2020-03-29,0,0,0,0
NL,2020-03-30,0,0,0,0
NL,2020-03-31,0,0,0,0
NL,2020-04-01,0,0,0,0
NL,2020-04-02,0,0,0,0
NL,2020-04-03,0,0,0,0
NL,2020-04-04,0,0,0,0
NL,2020-04-05,0,0,0,0
NL,2020-04-06,0,0,0,0
NL,2020-04-07,0,0,0,0
NL,2020-04-08,0,0,0,0
NL,2020-04-09,0,0,0,0
NL,2020-04-10,0,0,0,0
NL,2020-04-11,0,0,0,0
NL,2020-04-12,0,0,0,0
NL,2020-04-13,0,0,0,0
NL,2020-04-14,0,0,0,0
NL,2020-04-15,0,0,0,0
NL,2020-04-16,0,0,0,0
NL,2020-04-17,0,0,0,0
NL,2020-04-18,0,0,0,0
NL,2020-04-19,0,0,0,0
NL,2020-04-20,0,0,0,0
NL,2020-04-21,0,0,0,0
NL,2020-04-22,0,0,0,0
NL,2020-04-23,0,0,0,0
NL,2020-04-24,0,0,0,0
NL,2020-04-25,0,0,0,0
NL,2020-04-26,0,0,0,0
NL,2020-04-27,0,0,0,0
NL,2020-04-28,0,0,0,0
NL,2020-04-29,0,0,0,0
NL,2020-04-30,0,0,0,0
NL,2020-05-01,0,0,0,0
NL,2020-05-02,0,0,0,0
NL,2020-05-03,0,0,0,0
NL,2020-05-04,0,0,0,0
NL,2020-05-05,0,0,0,0
NL,2020-05-06,0,0,0,0
NL,2020-05-07,0,0,0,0
NL,2020-05-08,0,0,0,0
NL,2020-05-09,0,0,0,0
NL,2020-05-10,0,0,0,0
NL,2020-05-11,0,0,0,0
NL,2020-05-12,0,0,0,0
NL,2020-05-13,0,0,0,0
NL,2020-05-14,0,0,0,0
NL,2020-05-15,0,0,0,0
NL,2020-05-16,0,0,0,0
NL,2020-05-17,0,0,0,0
NL,2020-05-18,0,0,0,0
NL,2020-05-19,0,0,0,0
NL,2020-05-20,0,0,0,0
NL,2020-05-21,0,0,0,0
NL,2020-05-22,0,0,0,0
NL,2020-05-23,0,0,0,0
NL,2020-05-24,0,0,0,0
NL,2020-05-25,0,0,0,0
NL,2020-05-26,0,0,0,0
NL,2020-05-27,0,0,0,0
NL,2020-05-28,0,0,0,0
NL,2020-05-29,0,0,0,0
NL,2020-05-30,0,0,0,0
NL,2020-05-31,0,0,0,0
NL,2020-06-01,0,0,0,0
NL,2020-06-02,0,0,0,0
NL,2020-06-03,0,0,0,0
NL,2020-06-04,0,0,0,0
NL,2020-06-05,0,0,0,0
NL,2020-06-06,0,0,0,0
NL,2020-06-07,0,0,0,0
NL,2020-06-08,0,0,0,0
NL,2020-06-09,0,0,0,0
NL,2020-06-10,0,0,0,0
NL,2020-06-11,0,0,0,0
NL,2020-06-12,0,0,0,0
NL,2020-06-13,0,0,0,0
NL,2020-06-14,0,0,0,0
NL,2020-06-15,0,0,0,0
NL,2020-06-16,0,0,0,0
NL,2020-06-17,0,0,0,0
NL,2020-06-18,0,0,0,0
NL,2020-06-19,0,0,0,0
NL,2020-06-20,0,0,0,0
NL,2020-06-21,0,0,0,0
NL,2020-06-22,0,0,0,0
NL,2020-06-23,0,0,0,0
NL,2020-06-24,0,0,0,0
NL,2020-06-25,0,0,0,0
NL,2020-06-26,0,0,0,0
NL,2020-06-27,0,0,0,0
NL,2020-06-28,0,0,0,0
NL,2020-06-29,0,0,0,0
NL,2020-06-30,0,0,0,0
NL,2020-07-01,0,0,0,0
NL,2020-07-02,0,0,0,0
NL,2020-07-03,0,0,0,0
NL,2020-07-04,0,0,0,0
NL,2020-07-05,0,0,0,0
NL,2020-07-06,0,0,0,0
NL,2020-07-07,0,0,0,0
NL,2020-07-08,0,0,0,0
NL,2020-07-09,0,0,0,0
NL,2020-07-10,0,0,0,0
NL,2020-07-11,0,0,0,0
NL,2020-07-12,0,0,0,0
NL,2020-07-13,0,0,0,0
NL,2020-07-14,0,0,0,0
NL,2020-07-15,0,0,0,0
NL,2020-07-16,0,0,0,0
NL,2020-07-17,0,0,0,0
NL,2020-07-18,0,0,0,0
NL,2020-07-19,0,0,0,0
NL,2020-07-20,0,0,0,0
NL,2020-07-21,0,0,0,0
NL,2020-07-22,0,0,0,0
NL,2020-07-23,0,0,0,0
NL,2020-07-24,0,0,0,0
NL,2020-07-25,0,0,0,0
NL,2020-07-26,0,0,0,0
NL,2020-07-27,0,0,0,0
NL,2020-07-28,0,0,0,0
NL,2020-07-29,0,0,0,0
NL,2020-07-30,0,0,0,0
NL,2020-07-31,0,0,0,0
NL,2020-08-01,0,0,0,0
NL,2020-08-02,0,0,0,0
NL,2020-08-03,0,0,0,0
NL,2020-08-04,0,0,0,0
NL,2020-08-05,0,0,0,0
NL,2020-08-06,0,0,0,0
NL,2020-08-07,0,0,0,0
NL,2020-08-08,0,0,0,0
NL,2020-08-09,0,0,0,0
NL,2020-08-10,0,0,0,0
NL,2020-08-11,0,0,0,0
NL,2020-08-12,0,0,0,0
NL,2020-08-13,0,0,0,0
NL,2020-08-14,0,0,0,0
NL,2020-08-15,0,0,0,0
NL,2020-08-16,0,0,0,0
NL,2020-08-17,0,0,0,0
NL,2020-08-18,0,0,0,0
NL,2020-08-19,0,0,0,0
NL,2020-08-20,0,0,0,0
NL,2020-08-21,0,0,0,0
NL,2020-08-22,0,0,0,0
NL,2020-08-23,0,0,0,0
NL,2020-08-24,0,0,0,0
NL,2020-08-25,0,0,0,0
NL,2020-08-26,0,0,0,0
NL,2020-08-27,0,0,0,0
NL,2020-08-28,0,0,0,0
NL,2020-08-29,0,0,0,0
NL,2020-08-30,0,0,0,0
NL,2020-08-31,0,0,0,0
NL,2020-09-01,0,0,0,0
NL,2020-09-02,0,0,0,0
NL,2020-09-03,0,0,0,0
NL,2020-09-04,0,0,0,0
NL,2020-09-05,0,0,0,0
NL,2020-09-06,0,0,0,0
NL,2020-09-07,0,0,0,0
NL,2020-09-08,0,0,0,0
NL,2020-09-09,0,0,0,0
NL,2020-09-10,0,0,0,0
NL,2020-09-11,0,0,0,0
NL,2020-09-12,0,0,0,0
NL,2020-09-13,0,0,0,0
NL,2020-09-14,0,0,0,0
NL,2020-09-15,0,0,0,0
NL,2020-09-16,0,0,0,0
NL,2020-09-17,0,0,0,0
NL,2020-09-18,0,0,0,0
NL,2020-09-19,0,0,0,0
NL,2020-09-20,0,0,0,0
NL,2020-09-21,0,0,0,0
NL,2020-09-22,0,0,0,0
NL,2020-09-23,0,0,0,0
NL,2020-09-24,0,0,0,0
NL,2020-09-25,0,0,0,0
NL,2020-09-26,0,0,0,0
NL,2020-09-27,0,0,0,0
NL,2020-09-28,0,0,0,0
NL,2020-09-29,0,0,0,0
NL,2020-09-30,0,0,0,0
NL,2020-10-01,0,0,0,0
NL,2020-10-02,0,0,0,0
NL,2020-10-03,0,0,0,0
NL,2020-10-04,0,0,0,0
NL,2020-10-05,0,0,0,0
NL,2020-10-06,0,0,0,0
NL,2020-10-07,0,0,0,0
NL,2020-10-08,0,0,0,0
NL,2020-10-09,0,0,0,0
NL,2020-10-10,0,0,0,0
NL,2020-10-11,0,0,0,0
NL,2020-10-12,0,0,0,0
NL,2020-10-13,0,0,0,0
NL,2020-10-14,0,0,0,0
NL,2020-10-15,0,0,0,0
NL,2020-10-16,0,0,0,0
NL,2020-10-17,0,0,0,0
NL,2020-10-18,0,0,0,0
NL,2020-10-19,0,0,0,0
NL,2020-10-20,0,0,0,0
NL,2020-10-21,0,0,0,0
NL,2020-10-22,0,0,0,0
NL,2020-10-23,0,0,0,0
NL,2020-10-24,0,0,0,0
NL,2020-10-25,0,0,0,0
NL,2020-10-26,0,0,0,0
NL,2020-10-27,0,0,0,0
NL,2020-10-28,0,0,0,0
NL,2020-10-29,0,0,0,0
NL,2020-10-30,0,0,0,0
NL,2020-10-31,0,0,0,0
NL,2020-11-01,0,0,0,0
NL,2020-11-02,0,0,0,0
NL,2020-11-03,0,0,0,0
NL,2020-11-04,0,0,0,0
NL,2020-11-05,0,0,0,0
NL,2020-11-06,0,0,0,0
NL,2020-11-07,0,0,0,0
NL,2020-11-08,0,0,0,0
NL,2020-11-09,0,0,0,0
NL,2020-11-10,0,0,0,0
NL,2020-11-11,0,0,0,0
NL,2020-11-12,0,0,0,0
NL,2020-11-13,0,0,0,0
NL,2020-11-14,0,0,0,0
NL,2020-11-15,0,0,0,0
NL,2020-11-16,0,0,0,0
NL,2020-11-17,0,0,0,0
NL,2020-11-18,0,0,0,0
NL,2020-11-19,0,0,0,0
NL,2020-11-20,0,0,0,0
NL,2020-11-21,0,0,0,0
NL,2020-11-22,0,0,0,0
NL,2020-11-23,0,0,0,0
NL,2020-11-24,0,0,0,0
NL,2020-11-25,0,0,0,0
NL,2020-11-26,0,0,0,0
NL,2020-11-27,0,0,0,0
NL,2020-11-28,0,0,0,0
NL,2020-11-29,0,0,0,0
NL,2020-11-30,0,0,0,0
NL,2020-12-01,0,0,0,0
NL,2020-12-02,0,0,0,0
NL,2020-12-03,0,0,0,0
NL,2020-12-04,0,0,0,0
NL,2020-12-05,0,0,0,0
NL,2020-12-06,0,0,0,0
NL,2020-12-07,0,0,0,0
NL,2020-12-08,0,0,0,0
NL,2020-12-09,0,0,0,0
NL,2020-12-10,0,0,0,0
NL,2020-12-11,0,0,0,0
NL,2020-12-12,0,0,0,0
NL,2020-12-13,0,0,0,0
NL,2020-12-14,0,0,0,0
NL,2020-12-15,0,0,0,0
NL,2020-12-16,1950,0,0,0
NL,2020-12-17,1950,0,0,15
NL,2020-12-18,1950,0,0,175
NL,2020-12-19,1950,0,0,175
NL,2020-12-20,1950,0,0,175
NL,2020-12-21,1950,0,0,972
NL,2020-12-22,1950,0,0,1288
NL,2020-12-23,1950,0,0,1785
NL,2020-12-24,1950,0,0,1785
NL,2020-12-25,1950,0,0,1785
NL,2020-12-26,1950,0,0,1785
NL,2020-12-27,1950,0,0,1785
NL,2020-12-28,1950,0,0,1785
NL,2020-12-29,1950,0,0,1785
NL,2020-12-30,1950,0,0,1785
NL,2020-12-31,1950,0,0,1785
NL,2021-01-01,6300,0,0,1785
NL,2021-01-02,6300,0,0,1785
NL,2021-01-03,6300,0,0,1785
NL,2021-01-04,6300,0,0,1785
NL,2021-01-05,6300,0,0,1785
NL,2021-01-06,6300,0,0,1785
NL,2021-01-07,6300,0,0,1785
NL,2021-01-08,8250,0,0,1785
NL,2021-01-09,8250,0,0,1785
NL,2021-01-10,8250,0,0,1785
NL,2021-01-11,8250,0,0,3760
NL,2021-01-12,8250,0,0,3760
NL,2021-01-13,11175,0,1495,5291
NL,2021-01-14,11175,0,1495,5291
NL,2021-01-15,11175,0,1495,5291
NL,2021-01-16,11175,0,1495,5291
NL,2021-01-17,11175,0,1495,5291
NL,2021-01-18,11175,0,1495,5291
NL,2021-01-19,11175,0,1495,5291
NL,2021-01-20,13575,0,1495,8549
NL,2021-01-21,13575,0,1495,8549
NL,2021-01-22,16500,0,1495,8549
NL,2021-01-23,16500,0,1495,8549
NL,2021-01-24,16500,0,1495,8549
NL,2021-01-25,16500,0,1495,8549
NL,2021-01-26,16500,0,1495,8549
NL,2021-01-27,16500,0,1737,10080
NL,2021-01-28,16500,0,1737,10080
NL,2021-01-29,16500,0,1737,10080
NL,2021-01-30,16500,0,1737,10080
NL,2021-01-31,16500,0,1737,10080
NL,2021-02-01,16500,0,1737,10080
NL,2021-02-02,16500,0,1737,10080
NL,2021-02-03,16500,0,3324,12596
NL,2021-02-04,16500,0,3324,12596
NL,2021-02-05,17475,0,3324,12596
NL,2021-02-06,17475,0,3324,12596
NL,2021-02-07,17475,0,3324,12596
NL,2021-02-08,17475,0,3324,12596
NL,2021-02-09,17475,0,3324,12596
NL,2021-02-10,19975,0,4567,14020
NL,2021-02-11,20950,0,4865,14687
NL,2021-02-12,20950,0,4865,14687
NL,2021-02-13,20950,0,4865,14687
NL,2021-02-14,20950,0,4865,14687
NL,2021-02-15,20950,0,4865,14687
NL,2021-02-16,20950,0,4865,14687
NL,2021-02-17,20950,0,4865,14687
NL,2021-02-18,20950,0,6112,16458
NL,2021-02-19,24460,0,6112,16458
NL,2021-02-20,24460,0,6112,16458
NL,2021-02-21,24460,0,6112,16458
NL,2021-02-22,24460,0,6112,16458
NL,2021-02-23,24460,0,6112,16458
NL,2021-02-24,24460,0,6112,16458
NL,2021-02-25,26800,0,7466,20285
NL,2021-02-26,33820,0,7466,20285
NL,2021-02-27,33820,0,7466,20285
NL,2021-02-28,33820,0,7466,20285
NL,2021-03-01,33820,0,7466,20285
NL,2021-03-02,33820,0,7466,20285
NL,2021-03-03,35620,0,8427,24757
NL,2021-03-04,35620,0,8427,24757
NL,2021-03-05,41470,0,8427,24757
NL,2021-03-06,41470,0,8427,24757
NL,2021-03-07,41470,0,8427,24757
NL,2021-03-08,41470,0,8427,24757
NL,2021-03-09,41470,0,8427,24757
NL,2021-03-10,41470,0,8427,24757
NL,2021-03-11,54320,0,9170,33621
NL,2021-03-12,54320,0,9170,33621
NL,2021-03-13,54320,0,9170,33621
NL,2021-03-14,54320,0,9170,33621
NL,2021-03-15,54320,0,9170,33621
NL,2021-03-16,54320,0,9170,33621
NL,2021-03-17,54320,0,9170,33621
NL,2021-03-18,66470,0,9411,46053
NL,2021-03-19,66470,0,9411,46053
NL,2021-03-20,66470,0,9411,46053
NL,2021-03-21,66470,0,9411,46053
NL,2021-03-22,66470,0,9411,46053
NL,2021-03-23,66470,0,9411,46053
NL,2021-03-24,66470,0,9527,55231
NL,2021-03-25,84280,0,9527,55231
NL,2021-03-26,84280,0,9527,55231
NL,2021-03-27,84280,0,9527,55231
NL,2021-03-28,84280,0,9527,55231
NL,2021-03-29,84280,0,9527,55231
NL,2021-03-30,84280,0,9527,55231
NL,2021-03-31,85280,0,9654,69851
NL,2021-04-01,101660,0,9654,69851
NL,2021-04-02,101660,0,9654,69851
NL,2021-04-03,101660,0,9654,69851
NL,2021-04-04,101660,0,9654,69851
NL,2021-04-05,129060,0,9654,69851
NL,2021-04-06,129060,0,9654,88397
NL,2021-04-07,129060,0,9664,90575
NL,2021-04-08,144700,0,9699,92235
NL,2021-04-09,144700,0,9674,101302
NL,2021-04-10,144700,0,9674,105652
NL,2021-04-11,144700,0,9674,110047
NL,2021-04-12,144700,0,9674,112377
NL,2021-04-13,144700,0,9674,115398
NL,2021-04-14,144700,0,9674,117801
NL,2021-04-15,169140,0,9674,122249
NL,2021-04-16,169140,0,9674,125482
NL,2021-04-17,169140,0,9674,130124
NL,2021-04-18,169140,0,9674,132465
NL,2021-04-19,173840,0,9674,136349
NL,2021-04-20,173840,0,9674,138422
NL,2021-04-21,173840,0,9674,141034
NL,2021-04-22,187880,0,9674,144847
NL,2021-04-23,187880,0,9676,150624
NL,2021-04-24,187880,0,9676,150624
NL,2021-04-25,187880,0,9696,157118
NL,2021-04-26,187880,0,9476,164784
NL,2021-04-27,187880,0,9675,166047
NL,2021-04-28,187880,0,9676,167302
NL,2021-04-29,200750,0,9676,170078
NL,2021-04-30,200750,0,9676,173427
NL,2021-05-01,200750,0,9676,177390
NL,2021-05-02,200750,0,9676,180306
NL,2021-05-03,200750,0,9676,181653
NL,2021-05-04,209050,0,9676,185215
NL,2021-05-05,209050,0,9676,188204
NL,2021-05-06,244930,0,9676,191130
NL,2021-05-07,244930,0,9676,191130
NL,2021-05-08,244930,0,9676,200591
NL,2021-05-09,244930,0,6676,202222
NL,2021-05-10,244930,0,9676,205902
NL,2021-05-11,269650,0,9676,209738
NL,2021-05-12,269650,0,9686,213678
NL,2021-05-13,279010,0,9855,219826
NL,2021-05-14,279010,0,9870,225459
NL,2021-05-15,279010,0,9876,232216
NL,2021-05-16,279010,0,9881,235651
NL,2021-05-17,279010,0,9886,237786
NL,2021-05-18,279010,0,9968,241526
NL,2021-05-19,279010,0,9990,247728
NL,2021-05-20,316090,0,10058,253790
NL,2021-05-21,316090,0,10321,260919
NL,2021-05-22,316090,0,10321,264031
NL,2021-05-23,316090,0,10459,270649
NL,2021-05-24,316090,0,10466,272562
NL,2021-05-25,330290,0,10483,274940
NL,2021-05-26,330290,0,10593,279886
NL,2021-05-27,358370,0,10866,286021
NL,2021-05-28,358370,0,11161,291575
NL,2021-05-29,358370,0,11401,297873
NL,2021-05-30,358370,0,11446,301331
NL,2021-05-31,358370,0,11454,303502
NL,2021-06-01,358570,0,11737,308252
NL,2021-06-02,358570,0,12502,313624
NL,2021-06-03,393030,0,13190,318558
NL,2021-06-04,393030,0,13830,324881
NL,2021-06-05,393030,0,14404,330103
NL,2021-06-06,393030,0,17355,335593
NL,2021-06-07,396830,0,17355,337715
NL,2021-06-08,396830,0,17455,341114
NL,2021-06-09,396830,0,18022,345743
NL,2021-06-10,396830,0,19767,351144
NL,2021-06-11,430890,0,21654,358705
NL,2021-06-12,430890,0,23712,363252
NL,2021-06-13,430890,0,25870,369160
NL,2021-06-14,430890,0,27032,373170
NL,2021-06-15,430890,0,29561,378914
NL,2021-06-16,430890,0,33311,386448
NL,2021-06-17,463650,0,35526,393398
NL,2021-06-18,463650,0,41336,404055
NL,2021-06-19,463650,0,41336,404055
NL,2021-06-20,463650,0,41336,404055
NL,2021-06-21,463650,0,48374,415850
NL,2021-06-22,503410,0,50234,419095
NL,2021-06-23,503410,0,55419,425840
NL,2021-06-24,503410,0,61317,433561
NL,2021-06-25,567730,0,67867,441692
NL,2021-06-26,567730,0,67867,441692
NL,2021-06-27,567730,0,67867,441692
NL,2021-06-28,567730,0,80387,460380
NL,2021-06-29,594180,0,84278,466198
NL,2021-06-30,594180,0,91650,475501
NL,2021-07-01,594180,0,91650,475501
NL,2021-07-02,670480,0,100584,489622
NL,2021-07-03,670480,0,100584,489622
NL,2021-07-04,670480,0,100584,489622
NL,2021-07-05,670480,0,110502,499882
NL,2021-07-06,671650,0,116077,505575
NL,2021-07-07,671650,0,127461,517609
NL,2021-07-08,683350,0,135393,526588
NL,2021-07-09,683350,0,145174,537599
NL,2021-07-10,683350,0,145174,537599
NL,2021-07-11,683350,0,145174,537599
NL,2021-07-12,683350,0,145174,537599
NL,2021-07-13,693150,0,160487,554400
NL,2021-07-14,693150,0,170382,565249
NL,2021-07-15,753080,0,180680,576432
NL,2021-07-16,753080,0,186374,582878
NL,2021-07-17,753080,0,186374,582878
NL,2021-07-18,753080,0,186374,582878
NL,2021-07-19,753080,0,195980,593513
NL,2021-07-20,753080,0,201927,600020
NL,2021-07-21,753080,0,210490,608625
NL,2021-07-22,753080,0,218985,617522
NL,2021-07-23,753080,0,226357,625002
NL,2021-07-24,753080,0,226357,625002
NL,2021-07-25,753080,0,226357,625002
NL,2021-07-26,794030,0,236762,636286
NL,2021-07-27,795200,0,242407,642424
NL,2021-07-28,795200,0,247329,648083
NL,2021-07-29,849020,0,247329,648083
NL,2021-07-30,849020,0,260035,662606
NL,2021-07-31,849020,0,260035,662606
NL,2021-08-01,849020,0,260035,662606
NL,2021-08-02,849020,0,269833,673367
NL,2021-08-03,850190,0,274632,678849
NL,2021-08-04,850190,0,274632,678849
NL,2021-08-05,850190,0,285610,691306
NL,2021-08-06,850190,0,291870,698395
NL,2021-08-07,850190,0,291870,698395
NL,2021-08-08,850190,0,291870,698395
NL,2021-08-09,850190,0,300225,707771
NL,2021-08-10,850190,0,304116,712236
NL,2021-08-11,850190,0,310098,719153
NL,2021-08-12,850190,0,314538,724037
NL,2021-08-13,850190,0,319200,730140
NL,2021-08-14,850190,0,319200,730140
NL,2021-08-15,850190,0,319200,730140
NL,2021-08-16,850190,0,319200,730140
NL,2021-08-17,850190,0,335413,747176
NL,2021-08-18,850190,0,339681,752000
NL,2021-08-19,850190,0,343155,755985
NL,2021-08-20,850190,0,346676,760145
NL,2021-08-21,850190,0,346676,760145
NL,2021-08-22,850190,0,346676,760145
NL,2021-08-23,850190,0,350766,764814
NL,2021-08-24,850190,0,352610,767054
NL,2021-08-25,850190,0,352610,767054
NL,2021-08-26,850190,0,357657,773070
NL,2021-08-27,850190,0,360371,776397
NL,2021-08-28,850190,0,360371,776397
NL,2021-08-29,850190,0,360371,776397
NL,2021-08-30,850190,0,363670,780368
NL,2021-08-31,850190,0,363670,780368
NL,2021-09-01,850190,0,367510,785092
NL,2021-09-02,850190,0,367510,785092
NL,2021-09-03,876150,0,368567,786493
NL,2021-09-04,876150,0,368567,786493
NL,2021-09-05,876150,0,368567,786493
NL,2021-09-06,876150,0,368567,786493
NL,2021-09-07,876150,0,371439,790433
NL,2021-09-08,876150,0,372512,791974
NL,2021-09-09,876150,0,373491,793482
NL,2021-09-10,876150,0,374891,795546
NL,2021-09-11,876150,0,374891,795546
NL,2021-09-12,876150,0,374891,795546
NL,2021-09-13,876150,0,375926,797149
NL,2021-09-14,876150,0,375926,797149
NL,2021-09-15,876150,0,376674,798119
NL,2021-09-16,876150,0,379998,802416
NL,2021-09-17,876150,0,381607,804647
NL,2021-09-18,876150,0,381607,804647
NL,2021-09-19,876150,0,381607,804647
NL,2021-09-20,876150,0,382434,806035
NL,2021-09-21,876150,0,382974,806871
NL,2021-09-22,876150,0,383876,808208
NL,2021-09-23,876150,0,383876,808208
NL,2021-09-24,876150,0,385877,811577
NL,2021-09-25,876150,0,385877,811577
NL,2021-09-26,876150,0,385877,811577
NL,2021-09-27,876150,0,387034,813604
NL,2021-09-28,876150,0,387633,814540
NL,2021-09-29,876150,0,387633,814540
NL,2021-09-30,876150,0,388949,816541
NL,2021-10-01,876150,0,392100,821829
NL,2021-10-02,876150,0,392100,821829
NL,2021-10-03,876150,0,392100,821829
NL,2021-10-04,876150,0,393480,824072
NL,2021-10-05,876150,0,394183,825230
NL,2021-10-06,876150,0,395472,827407
NL,2021-10-07,876150,0,396568,829459
NL,2021-10-08,876150,0,397862,832044
NL,2021-10-09,876150,0,397862,832044
NL,2021-10-10,876150,0,397862,832044
NL,2021-10-11,876150,0,397862,832044
NL,2021-10-12,876150,0,399793,834994
NL,2021-10-13,876150,0,400858,837032
NL,2021-10-14,876150,0,402360,840058
NL,2021-10-15,876150,0,404034,843443
NL,2021-10-16,876150,0,404034,843443
NL,2021-10-17,876150,0,404034,843443
NL,2021-10-18,953126,0,405377,845946
NL,2021-10-19,953126,0,405377,845946
NL,2021-10-20,953126,0,406563,848100
NL,2021-10-21,953126,0,409582,853957
NL,2021-10-22,953126,0,411561,857633
NL,2021-10-23,953126,0,411561,857633
NL,2021-10-24,953126,0,411561,857633
NL,2021-10-25,953126,0,411561,857633
NL,2021-10-26,953126,0,414663,863080
NL,2021-10-27,953126,0,414663,863080
NL,2021-10-28,953126,0,416799,866788
NL,2021-10-29,953126,0,416799,866788
NL,2021-10-30,953126,0,416799,866788
NL,2021-10-31,953126,0,416799,866788
NL,2021-11-01,953126,0,417881,868428
NL,2021-11-02,953126,0,417881,868428
NL,2021-11-03,953126,0,417881,868428
NL,2021-11-04,953126,0,421154,873910
NL,2021-11-05,953126,0,421154,873910
NL,2021-11-06,953126,0,421154,873910
NL,2021-11-07,953126,0,421154,873910
NL,2021-11-08,953126,0,421154,873910
NL,2021-11-09,953126,0,421154,873910
NL,2021-11-10,953126,0,421154,873910
NL,2021-11-11,953126,0,421154,873910
NL,2021-11-12,953126,0,425888,880489
NS,2020-01-25,0,0,0,0
